constructorId,year,round,circuit_name,country,alt,driver_standing,driver_points,driver_wins,constructor_standing,constructor_points,constructor_wins,q1,grid,positionOrder,q1_gap_to_pole,final_position
6,2005,13,Hungaroring,Hungary,264,3,47.0,1,3,78.0,1,01:19.9,1,2,0.0,2nd
7,2005,13,Hungaroring,Hungary,264,8,26.0,0,4,57.0,0,01:21.0,5,3,1.3767209011264008,3rd
7,2005,13,Hungaroring,Hungary,264,6,31.0,0,4,57.0,0,01:20.8,3,4,1.126408010012505,4th
16,2005,13,Hungaroring,Hungary,264,12,15.0,0,7,15.0,0,01:21.3,8,5,1.7521902377972358,Outside Top 4
3,2005,13,Hungaroring,Hungary,264,9,25.0,0,5,47.0,0,01:22.1,12,6,2.7534418022528016,Outside Top 4
3,2005,13,Hungaroring,Hungary,264,10,22.0,0,5,47.0,0,01:23.5,16,7,4.505632040050055,Outside Top 4
16,2005,13,Hungaroring,Hungary,264,23,0.0,0,7,15.0,0,01:21.8,10,8,2.377972465581967,Outside Top 4
4,2005,13,Hungaroring,Hungary,264,7,30.0,1,1,117.0,7,01:21.3,9,9,1.7521902377972358,Outside Top 4
6,2005,13,Hungaroring,Hungary,264,5,31.0,0,3,78.0,1,01:21.2,7,10,1.6270337922402967,Outside Top 4
4,2005,13,Hungaroring,Hungary,264,1,87.0,6,1,117.0,7,01:21.1,6,11,1.50187734668334,Outside Top 4
17,2005,13,Hungaroring,Hungary,264,17,5.0,0,9,11.0,0,01:25.1,18,12,6.508135168961187,Outside Top 4
15,2005,13,Hungaroring,Hungary,264,13,8.0,0,8,14.0,0,01:22.6,14,14,3.3792240300375322,Outside Top 4
18,2005,13,Hungaroring,Hungary,264,18,4.0,0,10,7.0,0,01:24.4,17,15,5.632040050062578,Outside Top 4
15,2005,13,Hungaroring,Hungary,264,16,6.0,0,8,14.0,0,01:22.9,15,16,3.754693366708385,Outside Top 4
1,2005,13,Hungaroring,Hungary,264,4,34.0,1,2,95.0,4,01:20.8,2,17,1.126408010012505,Outside Top 4
18,2005,13,Hungaroring,Hungary,264,24,0.0,0,10,7.0,0,01:25.5,19,18,7.008760951188979,Outside Top 4
9,2005,13,Hungaroring,Hungary,264,11,19.0,0,6,24.0,0,01:22.3,13,19,3.0037546933666976,Outside Top 4
9,2005,13,Hungaroring,Hungary,264,20,4.0,0,6,24.0,0,01:21.9,11,20,2.5031289111389237,Outside Top 4
1,2005,14,Istanbul Park,Turkey,130,2,61.0,4,2,105.0,5,01:26.8,1,1,0.0,1st
4,2005,14,Istanbul Park,Turkey,130,1,87.0,6,1,117.0,7,01:27.0,3,2,0.2304147465437821,2nd
1,2005,14,Istanbul Park,Turkey,130,5,34.0,1,2,105.0,5,01:27.4,4,3,0.6912442396313463,3rd
4,2005,14,Istanbul Park,Turkey,130,8,30.0,1,1,117.0,7,01:27.0,2,4,0.2304147465437821,4th
16,2005,14,Istanbul Park,Turkey,130,11,19.0,0,7,20.0,0,01:30.1,13,5,3.801843317972347,Outside Top 4
7,2005,14,Istanbul Park,Turkey,130,4,36.0,0,4,68.0,0,01:27.5,5,6,0.8064516129032291,Outside Top 4
9,2005,14,Istanbul Park,Turkey,130,12,19.0,0,6,24.0,0,01:29.8,12,7,3.4562211981566824,Outside Top 4
9,2005,14,Istanbul Park,Turkey,130,20,4.0,0,6,24.0,0,01:29.0,10,8,2.5345622119815703,Outside Top 4
16,2005,14,Istanbul Park,Turkey,130,23,1.0,0,7,20.0,0,01:30.2,20,9,3.9170506912442464,Outside Top 4
6,2005,14,Istanbul Park,Turkey,130,7,31.0,0,3,86.0,1,01:29.4,11,10,2.9953917050691343,Outside Top 4
7,2005,14,Istanbul Park,Turkey,130,6,32.0,0,4,68.0,0,01:28.6,9,12,2.0737327188940062,Outside Top 4
17,2005,14,Istanbul Park,Turkey,130,14,6.0,0,9,11.0,0,01:30.7,14,15,4.493087557603694,Outside Top 4
18,2005,14,Istanbul Park,Turkey,130,18,4.0,0,10,7.0,0,01:32.2,15,16,6.221198156682035,Outside Top 4
3,2005,14,Istanbul Park,Turkey,130,9,28.0,0,5,52.0,0,01:27.9,6,18,1.2672811059907931,Outside Top 4
15,2005,14,Istanbul Park,Turkey,130,13,8.0,0,8,14.0,0,01:28.4,8,19,1.8433179723502402,Outside Top 4
3,2005,14,Istanbul Park,Turkey,130,10,24.0,0,5,52.0,0,01:27.9,7,20,1.2672811059907931,Outside Top 4
1,2005,15,Autodromo Nazionale di Monza,Italy,162,4,40.0,1,2,121.0,6,01:21.1,1,1,0.24721878862792165,1st
4,2005,15,Autodromo Nazionale di Monza,Italy,162,1,95.0,6,1,130.0,7,01:21.3,2,2,0.4944375772558609,2nd
4,2005,15,Autodromo Nazionale di Monza,Italy,162,6,35.0,1,1,130.0,7,01:22.1,8,3,1.4833127317676003,3rd
1,2005,15,Autodromo Nazionale di Monza,Italy,162,2,71.0,5,2,121.0,6,01:20.9,11,4,0.0,4th
7,2005,15,Autodromo Nazionale di Monza,Italy,162,5,39.0,0,4,71.0,0,01:21.6,5,5,0.8652657601977609,Outside Top 4
7,2005,15,Autodromo Nazionale di Monza,Italy,162,7,32.0,0,4,71.0,0,01:22.3,9,6,1.7305315203955391,Outside Top 4
16,2005,15,Autodromo Nazionale di Monza,Italy,162,11,23.0,0,7,24.0,0,01:21.4,3,8,0.6180469715698393,Outside Top 4
15,2005,15,Autodromo Nazionale di Monza,Italy,162,13,8.0,0,8,14.0,0,01:23.1,15,9,2.7194066749072787,Outside Top 4
6,2005,15,Autodromo Nazionale di Monza,Italy,162,3,55.0,1,3,86.0,1,01:21.7,6,10,0.9888751545117394,Outside Top 4
15,2005,15,Autodromo Nazionale di Monza,Italy,162,16,6.0,0,8,14.0,0,01:22.4,12,11,1.8541409147095178,Outside Top 4
6,2005,15,Autodromo Nazionale di Monza,Italy,162,8,31.0,0,3,86.0,1,01:22.0,7,12,1.3597033374536394,Outside Top 4
9,2005,15,Autodromo Nazionale di Monza,Italy,162,18,5.0,0,6,27.0,0,01:22.5,13,13,1.9777503090234787,Outside Top 4
3,2005,15,Autodromo Nazionale di Monza,Italy,162,10,24.0,0,5,52.0,0,01:22.6,14,14,2.1013597033374394,Outside Top 4
9,2005,15,Autodromo Nazionale di Monza,Italy,162,12,21.0,0,6,27.0,0,01:22.3,10,15,1.7305315203955391,Outside Top 4
16,2005,15,Autodromo Nazionale di Monza,Italy,162,22,1.0,0,7,24.0,0,01:21.5,4,16,0.7416563658838001,Outside Top 4
17,2005,15,Autodromo Nazionale di Monza,Italy,162,14,6.0,0,9,11.0,0,01:24.7,17,17,4.697156983930775,Outside Top 4
18,2005,15,Autodromo Nazionale di Monza,Italy,162,24,0.0,0,10,7.0,0,01:24.9,18,18,4.944375772558715,Outside Top 4
18,2005,15,Autodromo Nazionale di Monza,Italy,162,19,4.0,0,10,7.0,0,01:27.0,20,19,7.5401730531520315,Outside Top 4
17,2005,15,Autodromo Nazionale di Monza,Italy,162,17,5.0,0,9,11.0,0,01:25.9,19,20,6.1804697156983925,Outside Top 4
1,2005,16,Circuit de Spa-Francorchamps,Belgium,401,2,76.0,5,2,136.0,7,01:46.4,2,1,0.0,1st
4,2005,16,Circuit de Spa-Francorchamps,Belgium,401,1,103.0,6,1,144.0,7,01:46.8,4,2,0.3759398496240521,2nd
16,2005,16,Circuit de Spa-Francorchamps,Belgium,401,10,24.0,0,7,25.0,0,01:48.0,8,3,1.5037593984962352,3rd
3,2005,16,Circuit de Spa-Francorchamps,Belgium,401,11,24.0,0,5,54.0,0,01:48.1,9,4,1.5977443609022448,4th
6,2005,16,Circuit de Spa-Francorchamps,Belgium,401,8,31.0,0,3,86.0,1,01:48.6,12,5,2.06766917293232,Outside Top 4
15,2005,16,Circuit de Spa-Francorchamps,Belgium,401,16,6.0,0,8,14.0,0,01:48.9,14,6,2.3496240601503757,Outside Top 4
7,2005,16,Circuit de Spa-Francorchamps,Belgium,401,7,35.0,0,4,78.0,0,01:47.4,5,7,0.9398496240601504,Outside Top 4
17,2005,16,Circuit de Spa-Francorchamps,Belgium,401,14,6.0,0,9,11.0,0,01:51.5,19,8,4.793233082706761,Outside Top 4
9,2005,16,Circuit de Spa-Francorchamps,Belgium,401,18,5.0,0,6,27.0,0,01:49.0,16,9,2.4436090225563856,Outside Top 4
15,2005,16,Circuit de Spa-Francorchamps,Belgium,401,13,8.0,0,8,14.0,0,01:47.9,7,10,1.4097744360902256,Outside Top 4
17,2005,16,Circuit de Spa-Francorchamps,Belgium,401,17,5.0,0,9,11.0,0,01:51.7,20,11,4.981203007518794,Outside Top 4
18,2005,16,Circuit de Spa-Francorchamps,Belgium,401,19,4.0,0,10,7.0,0,01:49.8,18,12,3.195488721804503,Outside Top 4
18,2005,16,Circuit de Spa-Francorchamps,Belgium,401,25,0.0,0,10,7.0,0,01:49.8,17,13,3.195488721804503,Outside Top 4
1,2005,16,Circuit de Spa-Francorchamps,Belgium,401,4,50.0,2,2,136.0,7,01:46.4,1,14,0.0,Outside Top 4
3,2005,16,Circuit de Spa-Francorchamps,Belgium,401,22,2.0,0,5,54.0,0,01:48.9,15,15,2.3496240601503757,Outside Top 4
7,2005,16,Circuit de Spa-Francorchamps,Belgium,401,5,43.0,0,4,78.0,0,01:46.6,3,16,0.18796992481201938,Outside Top 4
9,2005,16,Circuit de Spa-Francorchamps,Belgium,401,12,21.0,0,6,27.0,0,01:48.5,11,17,1.9736842105263104,Outside Top 4
6,2005,16,Circuit de Spa-Francorchamps,Belgium,401,3,55.0,1,3,86.0,1,01:47.5,6,18,1.03383458646616,Outside Top 4
16,2005,16,Circuit de Spa-Francorchamps,Belgium,401,23,1.0,0,7,25.0,0,01:48.4,10,19,1.8796992481203008,Outside Top 4
4,2005,16,Circuit de Spa-Francorchamps,Belgium,401,6,41.0,1,1,144.0,7,01:46.5,13,20,0.09398496240600969,Outside Top 4
1,2005,17,Autódromo José Carlos Pace,Brazil,785,4,50.0,2,2,146.0,8,01:12.1,2,1,0.138888888888881,1st
1,2005,17,Autódromo José Carlos Pace,Brazil,785,2,86.0,6,2,146.0,8,01:12.8,5,2,1.1111111111111072,2nd
4,2005,17,Autódromo José Carlos Pace,Brazil,785,1,111.0,6,1,152.0,7,01:12.0,1,3,0.0,3rd
6,2005,17,Autódromo José Carlos Pace,Brazil,785,3,55.0,1,3,90.0,1,01:13.0,7,4,1.3888888888888888,4th
4,2005,17,Autódromo José Carlos Pace,Brazil,785,6,41.0,1,1,152.0,7,01:12.6,3,5,0.8333333333333255,Outside Top 4
6,2005,17,Autódromo José Carlos Pace,Brazil,785,8,35.0,0,3,90.0,1,01:13.2,9,6,1.6666666666666705,Outside Top 4
16,2005,17,Autódromo José Carlos Pace,Brazil,785,9,30.0,0,6,31.0,0,01:12.7,4,7,0.9722222222222262,Outside Top 4
7,2005,17,Autódromo José Carlos Pace,Brazil,785,7,37.0,0,4,80.0,0,01:13.3,10,8,1.8055555555555516,Outside Top 4
9,2005,17,Autódromo José Carlos Pace,Brazil,785,18,5.0,0,7,27.0,0,01:12.9,6,9,1.2500000000000078,Outside Top 4
15,2005,17,Autódromo José Carlos Pace,Brazil,785,14,8.0,0,8,17.0,0,01:13.2,8,11,1.6666666666666705,Outside Top 4
15,2005,17,Autódromo José Carlos Pace,Brazil,785,13,9.0,0,8,17.0,0,01:13.4,20,12,1.9444444444444524,Outside Top 4
7,2005,17,Autódromo José Carlos Pace,Brazil,785,5,43.0,0,4,80.0,0,01:13.0,17,13,1.3888888888888888,Outside Top 4
18,2005,17,Autódromo José Carlos Pace,Brazil,785,19,4.0,0,10,7.0,0,01:14.8,16,14,3.888888888888885,Outside Top 4
17,2005,17,Autódromo José Carlos Pace,Brazil,785,17,5.0,0,9,12.0,0,01:14.5,15,15,3.4722222222222223,Outside Top 4
17,2005,17,Autódromo José Carlos Pace,Brazil,785,15,7.0,0,9,12.0,0,01:13.4,11,16,1.9444444444444524,Outside Top 4
3,2005,17,Autódromo José Carlos Pace,Brazil,785,10,29.0,0,5,59.0,0,01:13.5,12,17,2.083333333333333,Outside Top 4
3,2005,17,Autódromo José Carlos Pace,Brazil,785,22,2.0,0,5,59.0,0,01:13.6,13,19,2.2222222222222143,Outside Top 4
9,2005,17,Autódromo José Carlos Pace,Brazil,785,12,21.0,0,7,27.0,0,01:13.8,14,20,2.499999999999996,Outside Top 4
1,2005,18,Suzuka Circuit,Japan,45,2,94.0,6,1,164.0,9,02:02.3,17,1,15.268614514608863,1st
4,2005,18,Suzuka Circuit,Japan,45,5,45.0,1,2,162.0,7,01:46.3,3,2,0.1885014137606059,2nd
4,2005,18,Suzuka Circuit,Japan,45,1,117.0,6,2,162.0,7,01:54.7,16,3,8.105560791705946,3rd
3,2005,18,Suzuka Circuit,Japan,45,10,29.0,0,5,59.0,0,01:47.2,7,4,1.0367577756833257,4th
16,2005,18,Suzuka Circuit,Japan,45,9,32.0,0,6,33.0,0,01:46.1,2,5,0.0,Outside Top 4
9,2005,18,Suzuka Circuit,Japan,45,12,21.0,0,7,27.0,0,01:46.9,6,6,0.7540056550424236,Outside Top 4
6,2005,18,Suzuka Circuit,Japan,45,4,60.0,1,3,98.0,1,01:52.7,14,7,6.220546654099914,Outside Top 4
7,2005,18,Suzuka Circuit,Japan,45,8,38.0,0,4,81.0,0,01:46.1,1,8,0.0,Outside Top 4
9,2005,18,Suzuka Circuit,Japan,45,18,5.0,0,7,27.0,0,01:46.5,4,9,0.3770028275212118,Outside Top 4
15,2005,18,Suzuka Circuit,Japan,45,14,8.0,0,8,17.0,0,01:48.3,10,10,2.073515551366638,Outside Top 4
6,2005,18,Suzuka Circuit,Japan,45,7,38.0,0,3,98.0,1,01:48.2,9,11,1.9792648444863417,Outside Top 4
15,2005,18,Suzuka Circuit,Japan,45,13,9.0,0,8,17.0,0,01:47.4,8,12,1.2252591894439315,Outside Top 4
18,2005,18,Suzuka Circuit,Japan,45,25,0.0,0,10,7.0,0,01:52.9,15,14,6.40904806786052,Outside Top 4
17,2005,18,Suzuka Circuit,Japan,45,17,5.0,0,9,12.0,0,01:48.7,11,15,2.4505183788878497,Outside Top 4
18,2005,18,Suzuka Circuit,Japan,45,19,4.0,0,10,7.0,0,01:50.8,13,16,4.429783223374178,Outside Top 4
3,2005,18,Suzuka Circuit,Japan,45,22,2.0,0,5,59.0,0,01:48.9,12,17,2.6390197926484555,Outside Top 4
16,2005,18,Suzuka Circuit,Japan,45,23,1.0,0,6,33.0,0,01:46.8,5,20,0.6597549481621139,Outside Top 4
4,2005,19,Shanghai International Circuit,China,5,1,123.0,6,1,176.0,7,01:34.1,1,1,0.0,1st
1,2005,19,Shanghai International Circuit,China,5,2,104.0,7,2,174.0,10,01:34.5,3,2,0.42507970244421434,2nd
7,2005,19,Shanghai International Circuit,China,5,7,39.0,0,4,82.0,0,01:35.7,9,3,1.7003188097768425,3rd
4,2005,19,Shanghai International Circuit,China,5,5,53.0,1,1,176.0,7,01:34.4,2,4,0.3188097768331683,4th
9,2005,19,Shanghai International Circuit,China,5,18,5.0,0,7,30.0,0,01:36.5,14,5,2.550478214665256,Outside Top 4
15,2005,19,Shanghai International Circuit,China,5,14,8.0,0,8,17.0,0,01:35.9,11,6,1.9128586609989495,Outside Top 4
3,2005,19,Shanghai International Circuit,China,5,10,34.0,0,5,64.0,0,01:35.7,10,7,1.7003188097768425,Outside Top 4
16,2005,19,Shanghai International Circuit,China,5,9,36.0,0,6,37.0,0,01:34.8,4,8,0.7438894792773676,Outside Top 4
9,2005,19,Shanghai International Circuit,China,5,12,24.0,0,7,30.0,0,01:35.4,7,9,1.3815090329436892,Outside Top 4
15,2005,19,Shanghai International Circuit,China,5,13,9.0,0,8,17.0,0,01:36.8,16,10,2.8692879914984095,Outside Top 4
17,2005,19,Shanghai International Circuit,China,5,15,7.0,0,9,12.0,0,01:39.2,19,11,5.419766206163665,Outside Top 4
6,2005,19,Shanghai International Circuit,China,5,8,38.0,0,3,100.0,1,01:35.6,8,12,1.5940488841657812,Outside Top 4
3,2005,19,Shanghai International Circuit,China,5,22,2.0,0,5,64.0,0,01:36.4,13,13,2.44420828905421,Outside Top 4
18,2005,19,Shanghai International Circuit,China,5,25,0.0,0,10,7.0,0,01:39.5,20,14,5.738575982996819,Outside Top 4
7,2005,19,Shanghai International Circuit,China,5,6,43.0,0,4,82.0,0,01:36.0,12,15,2.0191285866099955,Outside Top 4
18,2005,19,Shanghai International Circuit,China,5,19,4.0,0,10,7.0,0,01:39.1,18,16,5.313496280552604,Outside Top 4
16,2005,19,Shanghai International Circuit,China,5,23,1.0,0,6,37.0,0,01:37.1,17,17,3.1880977683315623,Outside Top 4
17,2005,19,Shanghai International Circuit,China,5,17,5.0,0,9,12.0,0,01:36.7,15,18,2.763018065887363,Outside Top 4
1,2005,19,Shanghai International Circuit,China,5,4,60.0,3,2,174.0,10,01:35.2,5,19,1.168969181721582,Outside Top 4
6,2005,19,Shanghai International Circuit,China,5,3,62.0,1,3,100.0,1,01:35.3,6,20,1.275239107332628,Outside Top 4
4,2006,2,Sepang International Circuit,Malaysia,18,1,10.0,1,1,10.0,1,01:35.5,7,2,1.0582010582010581,2nd
11,2006,2,Sepang International Circuit,Malaysia,18,4,5.0,0,4,5.0,0,01:35.0,2,3,0.5291005291005291,3rd
1,2006,2,Sepang International Circuit,Malaysia,18,5,4.0,0,2,10.0,0,01:34.5,5,4,0.0,4th
6,2006,2,Sepang International Circuit,Malaysia,18,9,0.0,0,3,8.0,0,01:35.1,21,5,0.6349206349206289,Outside Top 4
6,2006,2,Sepang International Circuit,Malaysia,18,2,8.0,0,3,8.0,0,01:35.8,14,6,1.3756613756613727,Outside Top 4
7,2006,2,Sepang International Circuit,Malaysia,18,14,0.0,0,9,0.0,0,01:35.2,22,8,0.7407407407407437,Outside Top 4
7,2006,2,Sepang International Circuit,Malaysia,18,16,0.0,0,9,0.0,0,01:35.5,9,9,1.0582010582010581,Outside Top 4
11,2006,2,Sepang International Circuit,Malaysia,18,15,0.0,0,4,5.0,0,01:35.5,20,10,1.0582010582010581,Outside Top 4
5,2006,2,Sepang International Circuit,Malaysia,18,11,0.0,0,7,0.0,0,01:36.6,13,11,2.222222222222216,Outside Top 4
13,2006,2,Sepang International Circuit,Malaysia,18,17,0.0,0,10,0.0,0,01:37.8,16,13,3.4920634920634894,Outside Top 4
8,2006,2,Sepang International Circuit,Malaysia,18,18,0.0,0,11,0.0,0,01:39.0,17,14,4.761904761904762,Outside Top 4
2,2006,2,Sepang International Circuit,Malaysia,18,12,0.0,0,8,0.0,0,01:35.6,11,15,1.164021164021158,Outside Top 4
5,2006,2,Sepang International Circuit,Malaysia,18,13,0.0,0,7,0.0,0,01:36.3,12,16,1.9047619047619018,Outside Top 4
9,2006,2,Sepang International Circuit,Malaysia,18,8,1.0,0,6,1.0,0,01:35.2,8,18,0.7407407407407437,Outside Top 4
3,2006,2,Sepang International Circuit,Malaysia,18,6,3.0,0,5,5.0,0,01:35.3,4,19,0.8465608465608435,Outside Top 4
9,2006,2,Sepang International Circuit,Malaysia,18,10,0.0,0,6,1.0,0,01:34.8,19,20,0.31746031746031445,Outside Top 4
3,2006,2,Sepang International Circuit,Malaysia,18,7,2.0,0,5,5.0,0,01:35.1,3,21,0.6349206349206289,Outside Top 4
1,2006,2,Sepang International Circuit,Malaysia,18,3,6.0,0,2,10.0,0,01:34.7,6,22,0.21164021164021465,Outside Top 4
4,2006,3,Albert Park Grand Prix Circuit,Australia,10,1,18.0,1,1,28.0,2,01:28.6,3,1,1.7221584385763493,1st
1,2006,3,Albert Park Grand Prix Circuit,Australia,10,6,6.0,0,3,15.0,0,01:27.2,4,2,0.1148105625717664,2nd
7,2006,3,Albert Park Grand Prix Circuit,Australia,10,11,1.0,0,7,1.0,0,01:28.0,6,3,1.033295063145816,3rd
2,2006,3,Albert Park Grand Prix Circuit,Australia,10,18,0.0,0,6,2.0,0,01:27.8,8,4,0.8036739380022995,4th
4,2006,3,Albert Park Grand Prix Circuit,Australia,10,4,10.0,1,1,28.0,2,01:27.8,2,5,0.8036739380022995,Outside Top 4
2,2006,3,Albert Park Grand Prix Circuit,Australia,10,10,2.0,0,6,2.0,0,01:28.5,19,6,1.607347876004599,Outside Top 4
11,2006,3,Albert Park Grand Prix Circuit,Australia,10,14,0.0,0,4,11.0,0,01:29.9,16,7,3.214695752009198,Outside Top 4
9,2006,3,Albert Park Grand Prix Circuit,Australia,10,15,0.0,0,8,1.0,0,01:28.4,11,8,1.492537313432849,Outside Top 4
5,2006,3,Albert Park Grand Prix Circuit,Australia,10,20,0.0,0,9,0.0,0,01:30.4,18,9,3.788748564867981,Outside Top 4
11,2006,3,Albert Park Grand Prix Circuit,Australia,10,3,11.0,0,4,11.0,0,01:28.1,1,10,1.1481056257175661,Outside Top 4
13,2006,3,Albert Park Grand Prix Circuit,Australia,10,17,0.0,0,10,0.0,0,01:30.2,17,11,3.5591274397244645,Outside Top 4
8,2006,3,Albert Park Grand Prix Circuit,Australia,10,21,0.0,0,11,0.0,0,01:32.3,21,12,5.970149253731346,Outside Top 4
1,2006,3,Albert Park Grand Prix Circuit,Australia,10,5,9.0,0,3,15.0,0,01:27.1,5,14,0.0,Outside Top 4
13,2006,3,Albert Park Grand Prix Circuit,Australia,10,19,0.0,0,10,0.0,0,01:30.7,20,15,4.133180252583248,Outside Top 4
5,2006,3,Albert Park Grand Prix Circuit,Australia,10,16,0.0,0,9,0.0,0,01:29.0,12,16,2.181400688863382,Outside Top 4
6,2006,3,Albert Park Grand Prix Circuit,Australia,10,2,11.0,0,2,15.0,0,01:28.2,10,17,1.2629161882893325,Outside Top 4
3,2006,3,Albert Park Grand Prix Circuit,Australia,10,8,3.0,0,5,5.0,0,01:27.7,7,18,0.6888633754305494,Outside Top 4
9,2006,3,Albert Park Grand Prix Circuit,Australia,10,12,1.0,0,8,1.0,0,01:28.8,13,19,1.9517795637198656,Outside Top 4
7,2006,3,Albert Park Grand Prix Circuit,Australia,10,13,0.0,0,7,1.0,0,01:27.7,9,20,0.6888633754305494,Outside Top 4
3,2006,3,Albert Park Grand Prix Circuit,Australia,10,9,2.0,0,5,5.0,0,01:28.4,14,21,1.492537313432849,Outside Top 4
6,2006,3,Albert Park Grand Prix Circuit,Australia,10,7,4.0,0,2,15.0,0,01:28.9,15,22,2.066590126291632,Outside Top 4
6,2006,4,Autodromo Enzo e Dino Ferrari,Italy,37,4,11.0,0,3,15.0,0,01:24.6,1,1,1.317365269461071,1st
4,2006,4,Autodromo Enzo e Dino Ferrari,Italy,37,1,28.0,2,1,42.0,3,01:23.5,5,2,0.0,2nd
1,2006,4,Autodromo Enzo e Dino Ferrari,Italy,37,6,9.0,0,2,23.0,0,01:25.0,7,3,1.7964071856287425,3rd
6,2006,4,Autodromo Enzo e Dino Ferrari,Italy,37,10,4.0,0,3,15.0,0,01:24.9,4,4,1.6766467065868331,4th
1,2006,4,Autodromo Enzo e Dino Ferrari,Italy,37,3,14.0,0,2,23.0,0,01:24.3,8,5,0.9580838323353259,Outside Top 4
3,2006,4,Autodromo Enzo e Dino Ferrari,Italy,37,11,3.0,0,7,5.0,0,01:25.0,10,6,1.7964071856287425,Outside Top 4
11,2006,4,Autodromo Enzo e Dino Ferrari,Italy,37,5,11.0,0,4,13.0,0,01:24.5,2,7,1.1976047904191618,Outside Top 4
4,2006,4,Autodromo Enzo e Dino Ferrari,Italy,37,2,14.0,1,1,42.0,3,01:24.4,11,8,1.0778443113772522,Outside Top 4
7,2006,4,Autodromo Enzo e Dino Ferrari,Italy,37,7,7.0,0,6,7.0,0,01:24.4,6,9,1.0778443113772522,Outside Top 4
11,2006,4,Autodromo Enzo e Dino Ferrari,Italy,37,12,2.0,0,4,13.0,0,01:24.7,3,10,1.4371257485029976,Outside Top 4
3,2006,4,Autodromo Enzo e Dino Ferrari,Italy,37,13,2.0,0,7,5.0,0,01:24.5,13,11,1.1976047904191618,Outside Top 4
2,2006,4,Autodromo Enzo e Dino Ferrari,Italy,37,9,5.0,0,5,10.0,0,01:25.1,12,12,1.9161676646706518,Outside Top 4
2,2006,4,Autodromo Enzo e Dino Ferrari,Italy,37,8,5.0,0,5,10.0,0,01:25.4,15,13,2.275449101796414,Outside Top 4
5,2006,4,Autodromo Enzo e Dino Ferrari,Italy,37,18,0.0,0,9,0.0,0,01:24.9,16,14,1.6766467065868331,Outside Top 4
5,2006,4,Autodromo Enzo e Dino Ferrari,Italy,37,16,0.0,0,9,0.0,0,01:25.4,18,15,2.275449101796414,Outside Top 4
13,2006,4,Autodromo Enzo e Dino Ferrari,Italy,37,21,0.0,0,10,0.0,0,01:26.8,19,16,3.9520958083832305,Outside Top 4
9,2006,4,Autodromo Enzo e Dino Ferrari,Italy,37,14,1.0,0,8,2.0,0,01:24.8,14,17,1.5568862275449067,Outside Top 4
8,2006,4,Autodromo Enzo e Dino Ferrari,Italy,37,20,0.0,0,11,0.0,0,01:27.6,21,18,4.910179640718556,Outside Top 4
9,2006,4,Autodromo Enzo e Dino Ferrari,Italy,37,15,1.0,0,8,2.0,0,01:25.4,17,19,2.275449101796414,Outside Top 4
8,2006,4,Autodromo Enzo e Dino Ferrari,Italy,37,22,0.0,0,11,0.0,0,01:29.3,22,20,6.946107784431134,Outside Top 4
7,2006,4,Autodromo Enzo e Dino Ferrari,Italy,37,17,0.0,0,6,7.0,0,01:24.4,9,21,1.0778443113772522,Outside Top 4
13,2006,4,Autodromo Enzo e Dino Ferrari,Italy,37,19,0.0,0,10,0.0,0,01:27.1,20,22,4.311377245508975,Outside Top 4
6,2006,5,Nürburgring,Germany,578,2,21.0,1,3,30.0,1,01:31.2,2,1,0.10976948408343418,1st
4,2006,5,Nürburgring,Germany,578,1,36.0,2,1,51.0,3,01:31.1,1,2,0.0,2nd
6,2006,5,Nürburgring,Germany,578,7,9.0,0,3,30.0,1,01:31.9,3,3,0.878155872667411,3rd
1,2006,5,Nürburgring,Germany,578,3,18.0,0,2,33.0,0,01:31.3,5,4,0.21953896816685275,4th
11,2006,5,Nürburgring,Germany,578,12,2.0,0,4,15.0,0,01:31.7,4,5,0.6586169045005583,Outside Top 4
4,2006,5,Nürburgring,Germany,578,4,15.0,1,1,51.0,3,01:31.6,11,6,0.5488474204171241,Outside Top 4
3,2006,5,Nürburgring,Germany,578,13,2.0,0,6,8.0,0,01:32.1,22,7,1.0976948408342482,Outside Top 4
2,2006,5,Nürburgring,Germany,578,11,5.0,0,5,10.0,0,01:31.5,9,8,0.4390779363337055,Outside Top 4
7,2006,5,Nürburgring,Germany,578,17,0.0,0,7,7.0,0,01:31.8,7,9,0.7683863885839768,Outside Top 4
2,2006,5,Nürburgring,Germany,578,10,5.0,0,5,10.0,0,01:31.5,13,10,0.4390779363337055,Outside Top 4
5,2006,5,Nürburgring,Germany,578,16,0.0,0,9,0.0,0,01:33.0,17,11,2.0856201975850777,Outside Top 4
13,2006,5,Nürburgring,Germany,578,21,0.0,0,10,0.0,0,01:33.7,18,12,2.8540065861690547,Outside Top 4
13,2006,5,Nürburgring,Germany,578,19,0.0,0,10,0.0,0,01:32.9,16,13,1.975850713501659,Outside Top 4
7,2006,5,Nürburgring,Germany,578,8,7.0,0,7,7.0,0,01:31.5,10,14,0.4390779363337055,Outside Top 4
1,2006,5,Nürburgring,Germany,578,5,15.0,0,2,33.0,0,01:31.8,8,15,0.7683863885839768,Outside Top 4
8,2006,5,Nürburgring,Germany,578,20,0.0,0,11,0.0,0,01:35.2,20,16,4.500548847420427,Outside Top 4
11,2006,5,Nürburgring,Germany,578,6,13.0,0,4,15.0,0,01:31.4,6,18,0.32930845225028693,Outside Top 4
9,2006,5,Nürburgring,Germany,578,15,1.0,0,8,2.0,0,01:32.9,15,19,1.975850713501659,Outside Top 4
